Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,040913,2021,03,25,31.1,1,Y
IDCJAC0010,040913,2021,03,26,30.5,1,Y
IDCJAC0010,040913,2021,03,27,29.8,1,Y
IDCJAC0010,040913,2021,03,28,30.7,1,Y
IDCJAC0010,040913,2021,03,29,30.0,1,Y
IDCJAC0010,040913,2021,03,30,26.3,1,Y
IDCJAC0010,040913,2021,03,31,27.1,1,Y
IDCJAC0010,040913,2021,04,01,26.2,1,Y
IDCJAC0010,040913,2021,04,02,26.6,1,Y
IDCJAC0010,040913,2021,04,03,25.4,1,Y
IDCJAC0010,040913,2021,04,04,22.5,1,Y
IDCJAC0010,040913,2021,04,05,23.3,1,Y
IDCJAC0010,040913,2021,04,06,24.3,1,Y
IDCJAC0010,040913,2021,04,07,27.5,1,Y
IDCJAC0010,040913,2021,04,08,28.1,1,Y
IDCJAC0010,040913,2021,04,09,30.6,1,Y
IDCJAC0010,040913,2021,04,10,33.0,1,Y
IDCJAC0010,040913,2021,04,11,29.2,1,Y
IDCJAC0010,040913,2021,04,12,24.6,1,Y
IDCJAC0010,040913,2021,04,13,24.9,1,Y
IDCJAC0010,040913,2021,04,14,26.3,1,Y
IDCJAC0010,040913,2021,04,15,28.4,1,Y
IDCJAC0010,040913,2021,04,16,30.5,1,Y
IDCJAC0010,040913,2021,04,17,24.7,1,Y
IDCJAC0010,040913,2021,04,18,24.9,1,Y
IDCJAC0010,040913,2021,04,19,26.5,1,Y
IDCJAC0010,040913,2021,04,20,27.6,1,Y
IDCJAC0010,040913,2021,04,21,30.1,1,Y
IDCJAC0010,040913,2021,04,22,22.0,1,Y
IDCJAC0010,040913,2021,04,23,25.0,1,Y
IDCJAC0010,040913,2021,04,24,25.1,1,Y
IDCJAC0010,040913,2021,04,25,26.6,1,Y
IDCJAC0010,040913,2021,04,26,24.8,1,Y
IDCJAC0010,040913,2021,04,27,25.8,1,Y
IDCJAC0010,040913,2021,04,28,24.6,1,Y
IDCJAC0010,040913,2021,04,29,25.1,1,Y
IDCJAC0010,040913,2021,04,30,24.2,1,Y
IDCJAC0010,040913,2021,05,01,22.3,1,Y
IDCJAC0010,040913,2021,05,02,23.1,1,Y
IDCJAC0010,040913,2021,05,03,25.5,1,Y
IDCJAC0010,040913,2021,05,04,26.3,1,Y
IDCJAC0010,040913,2021,05,05,18.2,1,Y
IDCJAC0010,040913,2021,05,06,23.7,1,Y
IDCJAC0010,040913,2021,05,07,25.6,1,Y
IDCJAC0010,040913,2021,05,08,27.0,1,Y
IDCJAC0010,040913,2021,05,09,26.6,1,Y
IDCJAC0010,040913,2021,05,10,28.1,1,Y
IDCJAC0010,040913,2021,05,11,27.8,1,Y
IDCJAC0010,040913,2021,05,12,26.1,1,Y
IDCJAC0010,040913,2021,05,13,24.1,1,Y
IDCJAC0010,040913,2021,05,14,24.8,1,Y
IDCJAC0010,040913,2021,05,15,24.2,1,Y
IDCJAC0010,040913,2021,05,16,22.0,1,Y
IDCJAC0010,040913,2021,05,17,22.6,1,Y
IDCJAC0010,040913,2021,05,18,23.3,1,Y
IDCJAC0010,040913,2021,05,19,22.1,1,Y
IDCJAC0010,040913,2021,05,20,24.0,1,Y
IDCJAC0010,040913,2021,05,21,23.4,1,Y
IDCJAC0010,040913,2021,05,22,24.0,1,Y
IDCJAC0010,040913,2021,05,23,24.4,1,Y
IDCJAC0010,040913,2021,05,24,24.0,1,Y
IDCJAC0010,040913,2021,05,25,23.9,1,Y
IDCJAC0010,040913,2021,05,26,25.6,1,Y
IDCJAC0010,040913,2021,05,27,24.3,1,Y
IDCJAC0010,040913,2021,05,28,21.7,1,Y
IDCJAC0010,040913,2021,05,29,21.0,1,Y
IDCJAC0010,040913,2021,05,30,21.2,1,Y
IDCJAC0010,040913,2021,05,31,21.5,1,Y
IDCJAC0010,040913,2021,06,01,23.9,1,N
IDCJAC0010,040913,2021,06,02,22.8,1,N
IDCJAC0010,040913,2021,06,03,21.9,1,N
IDCJAC0010,040913,2021,06,04,22.0,1,N
IDCJAC0010,040913,2021,06,05,22.5,1,N
IDCJAC0010,040913,2021,06,06,21.7,1,N
IDCJAC0010,040913,2021,06,07,22.3,1,N
IDCJAC0010,040913,2021,06,08,21.1,1,N
IDCJAC0010,040913,2021,06,09,18.2,1,N
IDCJAC0010,040913,2021,06,10,19.3,1,N
IDCJAC0010,040913,2021,06,11,19.6,1,N
IDCJAC0010,040913,2021,06,12,21.5,1,Y
IDCJAC0010,040913,2021,06,13,22.2,1,N
IDCJAC0010,040913,2021,06,14,23.6,1,N
IDCJAC0010,040913,2021,06,15,21.9,1,N
IDCJAC0010,040913,2021,06,16,25.1,1,N
IDCJAC0010,040913,2021,06,17,23.4,1,N
IDCJAC0010,040913,2021,06,18,21.3,1,N
IDCJAC0010,040913,2021,06,19,19.4,1,N
IDCJAC0010,040913,2021,06,20,22.8,1,N
IDCJAC0010,040913,2021,06,21,22.7,1,N
IDCJAC0010,040913,2021,06,22,21.8,1,N
IDCJAC0010,040913,2021,06,23,22.7,1,N
IDCJAC0010,040913,2021,06,24,22.8,1,N
IDCJAC0010,040913,2021,06,25,19.7,1,N
IDCJAC0010,040913,2021,06,26,17.5,1,N
IDCJAC0010,040913,2021,06,27,21.7,1,N
IDCJAC0010,040913,2021,06,28,21.8,1,N
IDCJAC0010,040913,2021,06,29,21.4,1,N
IDCJAC0010,040913,2021,06,30,21.1,1,N
IDCJAC0010,040913,2021,07,01,20.5,1,Y
IDCJAC0010,040913,2021,07,02,20.9,1,Y
IDCJAC0010,040913,2021,07,03,17.8,1,Y
IDCJAC0010,040913,2021,07,04,23.5,1,Y
IDCJAC0010,040913,2021,07,05,19.8,1,Y
IDCJAC0010,040913,2021,07,06,20.9,1,Y
IDCJAC0010,040913,2021,07,07,22.0,1,Y
IDCJAC0010,040913,2021,07,08,19.8,1,Y
IDCJAC0010,040913,2021,07,09,22.7,1,Y
IDCJAC0010,040913,2021,07,10,20.2,1,Y
IDCJAC0010,040913,2021,07,11,22.4,1,Y
IDCJAC0010,040913,2021,07,12,20.7,1,Y
IDCJAC0010,040913,2021,07,13,22.9,1,Y
IDCJAC0010,040913,2021,07,14,22.6,1,Y
IDCJAC0010,040913,2021,07,15,24.6,1,Y
IDCJAC0010,040913,2021,07,16,26.1,1,Y
IDCJAC0010,040913,2021,07,17,21.1,1,Y
IDCJAC0010,040913,2021,07,18,20.2,1,Y
IDCJAC0010,040913,2021,07,19,22.3,1,Y
IDCJAC0010,040913,2021,07,20,19.7,1,Y
IDCJAC0010,040913,2021,07,21,17.4,1,Y
IDCJAC0010,040913,2021,07,22,20.4,1,Y
IDCJAC0010,040913,2021,07,23,20.7,1,Y
IDCJAC0010,040913,2021,07,24,22.1,1,Y
IDCJAC0010,040913,2021,07,25,21.1,1,Y
IDCJAC0010,040913,2021,07,26,22.1,1,Y
IDCJAC0010,040913,2021,07,27,23.1,1,Y
IDCJAC0010,040913,2021,07,28,24.7,1,Y
IDCJAC0010,040913,2021,07,29,25.7,1,Y
IDCJAC0010,040913,2021,07,30,21.9,1,Y
IDCJAC0010,040913,2021,07,31,22.4,1,Y
IDCJAC0010,040913,2021,08,01,25.8,1,Y
IDCJAC0010,040913,2021,08,02,24.6,1,N
IDCJAC0010,040913,2021,08,03,25.2,1,N
IDCJAC0010,040913,2021,08,04,20.2,1,N
IDCJAC0010,040913,2021,08,05,21.1,1,N
IDCJAC0010,040913,2021,08,06,22.5,1,N
IDCJAC0010,040913,2021,08,07,23.2,1,Y
IDCJAC0010,040913,2021,08,08,23.2,1,N
IDCJAC0010,040913,2021,08,09,21.1,1,N
IDCJAC0010,040913,2021,08,10,21.4,1,N
IDCJAC0010,040913,2021,08,11,22.4,1,N
IDCJAC0010,040913,2021,08,12,23.9,1,N
IDCJAC0010,040913,2021,08,13,25.9,1,N
IDCJAC0010,040913,2021,08,14,25.1,1,N
IDCJAC0010,040913,2021,08,15,25.5,1,N
IDCJAC0010,040913,2021,08,16,26.8,1,N
IDCJAC0010,040913,2021,08,17,24.9,1,N
IDCJAC0010,040913,2021,08,18,19.2,1,N
IDCJAC0010,040913,2021,08,19,22.5,1,N
IDCJAC0010,040913,2021,08,20,24.8,1,N
IDCJAC0010,040913,2021,08,21,26.4,1,N
IDCJAC0010,040913,2021,08,22,25.7,1,N
IDCJAC0010,040913,2021,08,23,24.9,1,N
IDCJAC0010,040913,2021,08,24,21.0,1,N
IDCJAC0010,040913,2021,08,25,20.8,1,Y
IDCJAC0010,040913,2021,08,26,21.9,1,Y
IDCJAC0010,040913,2021,08,27,23.4,1,N
IDCJAC0010,040913,2021,08,28,24.7,1,N
IDCJAC0010,040913,2021,08,29,24.7,1,N
IDCJAC0010,040913,2021,08,30,28.0,1,N
IDCJAC0010,040913,2021,08,31,25.7,1,N
IDCJAC0010,040913,2021,09,01,26.8,1,N
IDCJAC0010,040913,2021,09,02,23.7,1,N
IDCJAC0010,040913,2021,09,03,24.5,1,N
IDCJAC0010,040913,2021,09,04,24.3,1,N
IDCJAC0010,040913,2021,09,05,24.4,1,N
IDCJAC0010,040913,2021,09,06,23.8,1,N
IDCJAC0010,040913,2021,09,07,24.2,1,N
IDCJAC0010,040913,2021,09,08,23.9,1,N
IDCJAC0010,040913,2021,09,09,25.0,1,N
IDCJAC0010,040913,2021,09,10,30.1,1,N
IDCJAC0010,040913,2021,09,11,25.9,1,N
IDCJAC0010,040913,2021,09,12,26.1,1,N
IDCJAC0010,040913,2021,09,13,28.9,1,N
IDCJAC0010,040913,2021,09,14,22.5,1,N
IDCJAC0010,040913,2021,09,15,24.9,1,N
IDCJAC0010,040913,2021,09,16,24.1,1,N
IDCJAC0010,040913,2021,09,17,24.8,1,N
IDCJAC0010,040913,2021,09,18,25.2,1,N
IDCJAC0010,040913,2021,09,19,28.2,1,N
IDCJAC0010,040913,2021,09,20,26.9,1,N
IDCJAC0010,040913,2021,09,21,24.7,1,Y
IDCJAC0010,040913,2021,09,22,,,
IDCJAC0010,040913,2021,09,23,,,
IDCJAC0010,040913,2021,09,24,27.0,1,N
IDCJAC0010,040913,2021,09,25,28.8,1,N
IDCJAC0010,040913,2021,09,26,26.0,1,N
IDCJAC0010,040913,2021,09,27,19.8,1,N
IDCJAC0010,040913,2021,09,28,21.8,1,N
IDCJAC0010,040913,2021,09,29,23.6,1,N
IDCJAC0010,040913,2021,09,30,26.7,1,N
IDCJAC0010,040913,2021,10,01,27.7,1,Y
IDCJAC0010,040913,2021,10,02,28.9,1,Y
IDCJAC0010,040913,2021,10,03,30.9,1,Y
IDCJAC0010,040913,2021,10,04,36.6,1,Y
IDCJAC0010,040913,2021,10,05,31.0,1,Y
IDCJAC0010,040913,2021,10,06,27.1,1,Y
IDCJAC0010,040913,2021,10,07,26.4,1,Y
IDCJAC0010,040913,2021,10,08,29.1,1,Y
IDCJAC0010,040913,2021,10,09,27.7,1,Y
IDCJAC0010,040913,2021,10,10,28.1,1,Y
IDCJAC0010,040913,2021,10,11,28.3,1,Y
IDCJAC0010,040913,2021,10,12,22.4,1,Y
IDCJAC0010,040913,2021,10,13,24.9,1,Y
IDCJAC0010,040913,2021,10,14,26.2,1,Y
IDCJAC0010,040913,2021,10,15,30.1,1,Y
IDCJAC0010,040913,2021,10,16,27.7,1,Y
IDCJAC0010,040913,2021,10,17,27.6,1,Y
IDCJAC0010,040913,2021,10,18,26.1,1,Y
IDCJAC0010,040913,2021,10,19,28.4,1,Y
IDCJAC0010,040913,2021,10,20,27.3,1,Y
IDCJAC0010,040913,2021,10,21,26.7,1,Y
IDCJAC0010,040913,2021,10,22,26.9,1,Y
IDCJAC0010,040913,2021,10,23,29.8,1,Y
IDCJAC0010,040913,2021,10,24,33.3,1,Y
IDCJAC0010,040913,2021,10,25,27.5,1,Y
IDCJAC0010,040913,2021,10,26,27.1,1,Y
IDCJAC0010,040913,2021,10,27,28.3,1,Y
IDCJAC0010,040913,2021,10,28,30.1,1,Y
IDCJAC0010,040913,2021,10,29,29.5,1,Y
IDCJAC0010,040913,2021,10,30,33.0,1,Y
IDCJAC0010,040913,2021,10,31,23.6,1,Y
IDCJAC0010,040913,2021,11,01,24.1,1,N
IDCJAC0010,040913,2021,11,02,25.4,1,N
IDCJAC0010,040913,2021,11,03,24.3,1,N
IDCJAC0010,040913,2021,11,04,25.3,1,N
IDCJAC0010,040913,2021,11,05,25.3,1,N
IDCJAC0010,040913,2021,11,06,25.3,1,N
IDCJAC0010,040913,2021,11,07,27.2,1,N
IDCJAC0010,040913,2021,11,08,28.4,1,N
IDCJAC0010,040913,2021,11,09,29.1,1,N
IDCJAC0010,040913,2021,11,10,29.5,1,N
IDCJAC0010,040913,2021,11,11,31.4,1,N
IDCJAC0010,040913,2021,11,12,29.5,1,N
IDCJAC0010,040913,2021,11,13,27.4,1,N
IDCJAC0010,040913,2021,11,14,28.3,1,N
IDCJAC0010,040913,2021,11,15,30.5,1,N
IDCJAC0010,040913,2021,11,16,29.4,1,N
IDCJAC0010,040913,2021,11,17,26.2,1,N
IDCJAC0010,040913,2021,11,18,25.9,1,N
IDCJAC0010,040913,2021,11,19,27.8,1,N
IDCJAC0010,040913,2021,11,20,30.1,1,N
IDCJAC0010,040913,2021,11,21,27.5,1,N
IDCJAC0010,040913,2021,11,22,25.9,1,N
IDCJAC0010,040913,2021,11,23,26.8,1,N
IDCJAC0010,040913,2021,11,24,27.5,1,N
IDCJAC0010,040913,2021,11,25,26.1,1,N
IDCJAC0010,040913,2021,11,26,28.6,1,N
IDCJAC0010,040913,2021,11,27,27.7,1,N
IDCJAC0010,040913,2021,11,28,28.1,1,N
IDCJAC0010,040913,2021,11,29,27.0,1,N
IDCJAC0010,040913,2021,11,30,23.0,1,N
IDCJAC0010,040913,2021,12,01,26.7,1,N
IDCJAC0010,040913,2021,12,02,29.5,1,N
IDCJAC0010,040913,2021,12,03,30.4,1,N
IDCJAC0010,040913,2021,12,04,30.1,1,N
IDCJAC0010,040913,2021,12,05,27.9,1,N
IDCJAC0010,040913,2021,12,06,28.1,1,N
IDCJAC0010,040913,2021,12,07,28.4,1,N
IDCJAC0010,040913,2021,12,08,29.3,1,N
IDCJAC0010,040913,2021,12,09,32.0,1,N
IDCJAC0010,040913,2021,12,10,31.5,1,N
IDCJAC0010,040913,2021,12,11,30.1,1,N
IDCJAC0010,040913,2021,12,12,28.1,1,N
IDCJAC0010,040913,2021,12,13,27.9,1,N
IDCJAC0010,040913,2021,12,14,31.1,1,N
IDCJAC0010,040913,2021,12,15,30.5,1,N
IDCJAC0010,040913,2021,12,16,31.1,1,N
IDCJAC0010,040913,2021,12,17,29.8,1,N
IDCJAC0010,040913,2021,12,18,29.7,1,N
IDCJAC0010,040913,2021,12,19,29.7,1,N
IDCJAC0010,040913,2021,12,20,33.3,1,N
IDCJAC0010,040913,2021,12,21,32.5,1,N
IDCJAC0010,040913,2021,12,22,31.5,1,N
IDCJAC0010,040913,2021,12,23,31.1,1,N
IDCJAC0010,040913,2021,12,24,31.6,1,N
IDCJAC0010,040913,2021,12,25,30.0,1,N
IDCJAC0010,040913,2021,12,26,28.4,1,N
IDCJAC0010,040913,2021,12,27,28.9,1,N
IDCJAC0010,040913,2021,12,28,25.7,1,N
IDCJAC0010,040913,2021,12,29,26.9,1,N
IDCJAC0010,040913,2021,12,30,27.7,1,N
IDCJAC0010,040913,2021,12,31,25.6,1,N
