Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,015590,2021,05,07,30.0,1,Y
IDCJAC0010,015590,2021,05,08,25.4,1,Y
IDCJAC0010,015590,2021,05,09,27.0,1,Y
IDCJAC0010,015590,2021,05,10,26.9,1,Y
IDCJAC0010,015590,2021,05,11,23.4,1,Y
IDCJAC0010,015590,2021,05,12,22.1,1,Y
IDCJAC0010,015590,2021,05,13,23.0,1,Y
IDCJAC0010,015590,2021,05,14,22.3,1,Y
IDCJAC0010,015590,2021,05,15,19.7,1,Y
IDCJAC0010,015590,2021,05,16,19.9,1,Y
IDCJAC0010,015590,2021,05,17,19.9,1,Y
IDCJAC0010,015590,2021,05,18,21.5,1,Y
IDCJAC0010,015590,2021,05,19,25.5,1,Y
IDCJAC0010,015590,2021,05,20,26.1,1,Y
IDCJAC0010,015590,2021,05,21,25.1,1,Y
IDCJAC0010,015590,2021,05,22,25.7,1,Y
IDCJAC0010,015590,2021,05,23,27.5,1,Y
IDCJAC0010,015590,2021,05,24,28.8,1,Y
IDCJAC0010,015590,2021,05,25,23.3,1,Y
IDCJAC0010,015590,2021,05,26,16.5,1,Y
IDCJAC0010,015590,2021,05,27,17.5,1,Y
IDCJAC0010,015590,2021,05,28,18.5,1,Y
IDCJAC0010,015590,2021,05,29,20.4,1,Y
IDCJAC0010,015590,2021,05,30,20.2,1,Y
IDCJAC0010,015590,2021,05,31,25.6,1,Y
IDCJAC0010,015590,2021,06,01,27.3,1,N
IDCJAC0010,015590,2021,06,02,22.0,1,N
IDCJAC0010,015590,2021,06,03,20.0,1,N
IDCJAC0010,015590,2021,06,04,17.9,1,N
IDCJAC0010,015590,2021,06,05,19.9,1,N
IDCJAC0010,015590,2021,06,06,21.8,1,N
IDCJAC0010,015590,2021,06,07,23.1,1,N
IDCJAC0010,015590,2021,06,08,18.0,1,N
IDCJAC0010,015590,2021,06,09,15.0,1,N
IDCJAC0010,015590,2021,06,10,15.5,1,N
IDCJAC0010,015590,2021,06,11,20.1,1,N
IDCJAC0010,015590,2021,06,12,25.3,1,N
IDCJAC0010,015590,2021,06,13,23.5,1,N
IDCJAC0010,015590,2021,06,14,24.0,1,N
IDCJAC0010,015590,2021,06,15,24.5,1,N
IDCJAC0010,015590,2021,06,16,19.1,1,N
IDCJAC0010,015590,2021,06,17,17.6,1,N
IDCJAC0010,015590,2021,06,18,14.8,1,N
IDCJAC0010,015590,2021,06,19,15.4,1,N
IDCJAC0010,015590,2021,06,20,17.8,1,N
IDCJAC0010,015590,2021,06,21,22.2,1,N
IDCJAC0010,015590,2021,06,22,21.3,1,N
IDCJAC0010,015590,2021,06,23,13.7,1,N
IDCJAC0010,015590,2021,06,24,15.6,1,N
IDCJAC0010,015590,2021,06,25,15.2,1,N
IDCJAC0010,015590,2021,06,26,14.9,1,N
IDCJAC0010,015590,2021,06,27,15.4,1,N
IDCJAC0010,015590,2021,06,28,18.5,1,N
IDCJAC0010,015590,2021,06,29,21.4,1,N
IDCJAC0010,015590,2021,06,30,23.0,1,N
IDCJAC0010,015590,2021,07,01,22.3,1,Y
IDCJAC0010,015590,2021,07,02,21.6,1,Y
IDCJAC0010,015590,2021,07,03,15.1,1,Y
IDCJAC0010,015590,2021,07,04,15.0,1,Y
IDCJAC0010,015590,2021,07,05,16.2,1,Y
IDCJAC0010,015590,2021,07,06,18.1,1,Y
IDCJAC0010,015590,2021,07,07,20.7,1,Y
IDCJAC0010,015590,2021,07,08,24.5,1,Y
IDCJAC0010,015590,2021,07,09,21.6,1,Y
IDCJAC0010,015590,2021,07,10,24.1,1,Y
IDCJAC0010,015590,2021,07,11,27.9,1,Y
IDCJAC0010,015590,2021,07,12,28.0,1,Y
IDCJAC0010,015590,2021,07,13,28.4,1,Y
IDCJAC0010,015590,2021,07,14,30.4,1,Y
IDCJAC0010,015590,2021,07,15,27.9,1,Y
IDCJAC0010,015590,2021,07,16,19.0,1,Y
IDCJAC0010,015590,2021,07,17,19.3,1,Y
IDCJAC0010,015590,2021,07,18,20.5,1,Y
IDCJAC0010,015590,2021,07,19,22.8,1,Y
IDCJAC0010,015590,2021,07,20,25.5,1,Y
IDCJAC0010,015590,2021,07,21,24.1,1,Y
IDCJAC0010,015590,2021,07,22,29.7,1,Y
IDCJAC0010,015590,2021,07,23,22.0,1,Y
IDCJAC0010,015590,2021,07,24,19.8,1,Y
IDCJAC0010,015590,2021,07,25,21.1,1,Y
IDCJAC0010,015590,2021,07,26,26.3,1,Y
IDCJAC0010,015590,2021,07,27,30.1,1,Y
IDCJAC0010,015590,2021,07,28,27.3,1,Y
IDCJAC0010,015590,2021,07,29,29.2,1,Y
IDCJAC0010,015590,2021,07,30,31.8,1,Y
IDCJAC0010,015590,2021,07,31,31.8,1,Y
IDCJAC0010,015590,2021,08,01,23.7,1,Y
IDCJAC0010,015590,2021,08,02,23.5,1,Y
IDCJAC0010,015590,2021,08,03,17.5,1,Y
IDCJAC0010,015590,2021,08,04,18.0,1,Y
IDCJAC0010,015590,2021,08,05,18.2,1,Y
IDCJAC0010,015590,2021,08,06,18.6,1,Y
IDCJAC0010,015590,2021,08,07,19.9,1,Y
IDCJAC0010,015590,2021,08,08,21.0,1,Y
IDCJAC0010,015590,2021,08,09,24.9,1,Y
IDCJAC0010,015590,2021,08,10,28.1,1,Y
IDCJAC0010,015590,2021,08,11,28.4,1,Y
IDCJAC0010,015590,2021,08,12,19.6,1,Y
IDCJAC0010,015590,2021,08,13,20.2,1,Y
IDCJAC0010,015590,2021,08,14,25.1,1,Y
IDCJAC0010,015590,2021,08,15,27.1,1,Y
IDCJAC0010,015590,2021,08,16,22.1,1,Y
IDCJAC0010,015590,2021,08,17,20.9,1,Y
IDCJAC0010,015590,2021,08,18,22.9,1,Y
IDCJAC0010,015590,2021,08,19,27.5,1,Y
IDCJAC0010,015590,2021,08,20,29.3,1,Y
IDCJAC0010,015590,2021,08,21,30.5,1,Y
IDCJAC0010,015590,2021,08,22,31.3,1,Y
IDCJAC0010,015590,2021,08,23,20.0,1,Y
IDCJAC0010,015590,2021,08,24,18.1,1,Y
IDCJAC0010,015590,2021,08,25,18.5,1,Y
IDCJAC0010,015590,2021,08,26,22.0,1,Y
IDCJAC0010,015590,2021,08,27,27.9,1,Y
IDCJAC0010,015590,2021,08,28,30.0,1,Y
IDCJAC0010,015590,2021,08,29,27.2,1,Y
IDCJAC0010,015590,2021,08,30,28.5,1,Y
IDCJAC0010,015590,2021,08,31,30.9,1,Y
IDCJAC0010,015590,2021,09,01,32.9,1,Y
IDCJAC0010,015590,2021,09,02,34.2,1,Y
IDCJAC0010,015590,2021,09,03,19.2,1,Y
IDCJAC0010,015590,2021,09,04,18.7,1,Y
IDCJAC0010,015590,2021,09,05,17.8,1,Y
IDCJAC0010,015590,2021,09,06,20.1,1,Y
IDCJAC0010,015590,2021,09,07,22.4,1,Y
IDCJAC0010,015590,2021,09,08,25.9,1,Y
IDCJAC0010,015590,2021,09,09,28.3,1,Y
IDCJAC0010,015590,2021,09,10,28.8,1,Y
IDCJAC0010,015590,2021,09,11,30.9,1,Y
IDCJAC0010,015590,2021,09,12,29.0,1,Y
IDCJAC0010,015590,2021,09,13,24.7,1,Y
IDCJAC0010,015590,2021,09,14,31.5,1,Y
IDCJAC0010,015590,2021,09,15,35.1,1,Y
IDCJAC0010,015590,2021,09,16,37.1,1,Y
IDCJAC0010,015590,2021,09,17,30.8,1,Y
IDCJAC0010,015590,2021,09,18,21.6,1,Y
IDCJAC0010,015590,2021,09,19,28.9,1,Y
IDCJAC0010,015590,2021,09,20,27.9,1,Y
IDCJAC0010,015590,2021,09,21,19.4,1,Y
IDCJAC0010,015590,2021,09,22,21.2,1,Y
IDCJAC0010,015590,2021,09,23,25.2,1,Y
IDCJAC0010,015590,2021,09,24,29.0,1,Y
IDCJAC0010,015590,2021,09,25,30.4,1,Y
IDCJAC0010,015590,2021,09,26,32.0,1,Y
IDCJAC0010,015590,2021,09,27,36.0,1,Y
IDCJAC0010,015590,2021,09,28,35.5,1,Y
IDCJAC0010,015590,2021,09,29,30.9,1,Y
IDCJAC0010,015590,2021,09,30,31.0,1,Y
IDCJAC0010,015590,2021,10,01,30.6,1,Y
IDCJAC0010,015590,2021,10,02,36.9,1,Y
IDCJAC0010,015590,2021,10,03,29.3,1,Y
IDCJAC0010,015590,2021,10,04,29.7,1,Y
IDCJAC0010,015590,2021,10,05,34.0,1,Y
IDCJAC0010,015590,2021,10,06,37.7,1,Y
IDCJAC0010,015590,2021,10,07,29.9,1,Y
IDCJAC0010,015590,2021,10,08,36.1,1,Y
IDCJAC0010,015590,2021,10,09,39.3,1,Y
IDCJAC0010,015590,2021,10,10,25.6,1,Y
IDCJAC0010,015590,2021,10,11,21.9,1,Y
IDCJAC0010,015590,2021,10,12,31.4,1,Y
IDCJAC0010,015590,2021,10,13,27.9,1,Y
IDCJAC0010,015590,2021,10,14,28.1,1,Y
IDCJAC0010,015590,2021,10,15,26.9,1,Y
IDCJAC0010,015590,2021,10,16,32.0,1,Y
IDCJAC0010,015590,2021,10,17,35.2,1,Y
IDCJAC0010,015590,2021,10,18,39.5,1,Y
IDCJAC0010,015590,2021,10,19,41.1,1,Y
IDCJAC0010,015590,2021,10,20,41.2,1,Y
IDCJAC0010,015590,2021,10,21,35.2,1,Y
IDCJAC0010,015590,2021,10,22,37.6,1,Y
IDCJAC0010,015590,2021,10,23,32.3,1,Y
IDCJAC0010,015590,2021,10,24,28.7,1,Y
IDCJAC0010,015590,2021,10,25,35.0,1,Y
IDCJAC0010,015590,2021,10,26,37.7,1,Y
IDCJAC0010,015590,2021,10,27,39.3,1,Y
IDCJAC0010,015590,2021,10,28,39.6,1,Y
IDCJAC0010,015590,2021,10,29,31.3,1,Y
IDCJAC0010,015590,2021,10,30,28.2,1,Y
IDCJAC0010,015590,2021,10,31,21.0,1,Y
IDCJAC0010,015590,2021,11,01,32.8,1,Y
IDCJAC0010,015590,2021,11,02,27.4,1,Y
IDCJAC0010,015590,2021,11,03,30.2,1,Y
IDCJAC0010,015590,2021,11,04,32.8,1,Y
IDCJAC0010,015590,2021,11,05,35.9,1,Y
IDCJAC0010,015590,2021,11,06,37.9,1,Y
IDCJAC0010,015590,2021,11,07,25.3,1,Y
IDCJAC0010,015590,2021,11,08,22.5,1,Y
IDCJAC0010,015590,2021,11,09,28.2,1,Y
IDCJAC0010,015590,2021,11,10,28.3,1,Y
IDCJAC0010,015590,2021,11,11,24.0,1,Y
IDCJAC0010,015590,2021,11,12,21.7,1,Y
IDCJAC0010,015590,2021,11,13,23.7,1,Y
IDCJAC0010,015590,2021,11,14,26.9,1,Y
IDCJAC0010,015590,2021,11,15,28.1,1,Y
IDCJAC0010,015590,2021,11,16,29.7,1,Y
IDCJAC0010,015590,2021,11,17,32.0,1,Y
IDCJAC0010,015590,2021,11,18,34.9,1,Y
IDCJAC0010,015590,2021,11,19,37.8,1,Y
IDCJAC0010,015590,2021,11,20,39.7,1,Y
IDCJAC0010,015590,2021,11,21,30.0,1,Y
IDCJAC0010,015590,2021,11,22,33.1,1,Y
IDCJAC0010,015590,2021,11,23,27.5,1,Y
IDCJAC0010,015590,2021,11,24,27.3,1,Y
IDCJAC0010,015590,2021,11,25,26.9,1,Y
IDCJAC0010,015590,2021,11,26,27.1,1,Y
IDCJAC0010,015590,2021,11,27,27.8,1,Y
IDCJAC0010,015590,2021,11,28,28.7,1,Y
IDCJAC0010,015590,2021,11,29,31.0,1,Y
IDCJAC0010,015590,2021,11,30,35.2,1,Y
IDCJAC0010,015590,2021,12,01,37.8,1,Y
IDCJAC0010,015590,2021,12,02,38.2,1,Y
IDCJAC0010,015590,2021,12,03,39.0,1,Y
IDCJAC0010,015590,2021,12,04,38.8,1,Y
IDCJAC0010,015590,2021,12,05,32.4,1,Y
IDCJAC0010,015590,2021,12,06,35.1,1,Y
IDCJAC0010,015590,2021,12,07,32.9,1,Y
IDCJAC0010,015590,2021,12,08,32.7,1,Y
IDCJAC0010,015590,2021,12,09,26.9,1,Y
IDCJAC0010,015590,2021,12,10,32.0,1,Y
IDCJAC0010,015590,2021,12,11,33.7,1,Y
IDCJAC0010,015590,2021,12,12,36.7,1,Y
IDCJAC0010,015590,2021,12,13,37.4,1,Y
IDCJAC0010,015590,2021,12,14,39.6,1,Y
IDCJAC0010,015590,2021,12,15,36.0,1,Y
IDCJAC0010,015590,2021,12,16,36.7,1,Y
IDCJAC0010,015590,2021,12,17,40.8,1,Y
IDCJAC0010,015590,2021,12,18,43.2,1,Y
IDCJAC0010,015590,2021,12,19,42.9,1,Y
IDCJAC0010,015590,2021,12,20,35.6,1,Y
IDCJAC0010,015590,2021,12,21,38.2,1,Y
IDCJAC0010,015590,2021,12,22,40.0,1,Y
IDCJAC0010,015590,2021,12,23,38.6,1,Y
IDCJAC0010,015590,2021,12,24,35.9,1,Y
IDCJAC0010,015590,2021,12,25,37.4,1,Y
IDCJAC0010,015590,2021,12,26,38.0,1,Y
IDCJAC0010,015590,2021,12,27,36.9,1,Y
IDCJAC0010,015590,2021,12,28,35.8,1,Y
IDCJAC0010,015590,2021,12,29,36.3,1,Y
IDCJAC0010,015590,2021,12,30,38.0,1,Y
IDCJAC0010,015590,2021,12,31,38.6,1,Y
