Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,015590,2020,02,12,41.0,1,Y
IDCJAC0010,015590,2020,02,13,41.5,1,Y
IDCJAC0010,015590,2020,02,14,41.4,1,Y
IDCJAC0010,015590,2020,02,15,40.0,1,Y
IDCJAC0010,015590,2020,02,16,39.8,1,Y
IDCJAC0010,015590,2020,02,17,40.4,1,Y
IDCJAC0010,015590,2020,02,18,39.0,1,Y
IDCJAC0010,015590,2020,02,19,34.6,1,Y
IDCJAC0010,015590,2020,02,20,34.9,1,Y
IDCJAC0010,015590,2020,02,21,35.3,1,Y
IDCJAC0010,015590,2020,02,22,34.2,1,Y
IDCJAC0010,015590,2020,02,23,36.8,1,Y
IDCJAC0010,015590,2020,02,24,36.2,1,Y
IDCJAC0010,015590,2020,02,25,37.2,1,Y
IDCJAC0010,015590,2020,02,26,38.5,1,Y
IDCJAC0010,015590,2020,02,27,39.1,1,Y
IDCJAC0010,015590,2020,02,28,36.7,1,Y
IDCJAC0010,015590,2020,02,29,36.3,1,Y
IDCJAC0010,015590,2020,03,01,37.4,1,Y
IDCJAC0010,015590,2020,03,02,27.7,1,Y
IDCJAC0010,015590,2020,03,03,19.8,1,Y
IDCJAC0010,015590,2020,03,04,23.8,1,Y
IDCJAC0010,015590,2020,03,05,28.2,1,Y
IDCJAC0010,015590,2020,03,06,30.9,1,Y
IDCJAC0010,015590,2020,03,07,31.6,1,Y
IDCJAC0010,015590,2020,03,08,32.3,1,Y
IDCJAC0010,015590,2020,03,09,31.9,1,Y
IDCJAC0010,015590,2020,03,10,33.8,1,Y
IDCJAC0010,015590,2020,03,11,35.5,1,Y
IDCJAC0010,015590,2020,03,12,38.1,1,Y
IDCJAC0010,015590,2020,03,13,36.5,1,Y
IDCJAC0010,015590,2020,03,14,35.0,1,Y
IDCJAC0010,015590,2020,03,15,32.5,1,Y
IDCJAC0010,015590,2020,03,16,32.1,1,Y
IDCJAC0010,015590,2020,03,17,34.0,1,Y
IDCJAC0010,015590,2020,03,18,36.3,1,Y
IDCJAC0010,015590,2020,03,19,36.5,1,Y
IDCJAC0010,015590,2020,03,20,35.9,1,Y
IDCJAC0010,015590,2020,03,21,36.2,1,Y
IDCJAC0010,015590,2020,03,22,35.9,1,Y
IDCJAC0010,015590,2020,03,23,34.7,1,Y
IDCJAC0010,015590,2020,03,24,36.6,1,Y
IDCJAC0010,015590,2020,03,25,32.3,1,Y
IDCJAC0010,015590,2020,03,26,32.5,1,Y
IDCJAC0010,015590,2020,03,27,33.9,1,Y
IDCJAC0010,015590,2020,03,28,35.4,1,Y
IDCJAC0010,015590,2020,03,29,38.5,1,Y
IDCJAC0010,015590,2020,03,30,34.0,1,Y
IDCJAC0010,015590,2020,03,31,33.1,1,Y
IDCJAC0010,015590,2020,04,01,32.5,1,Y
IDCJAC0010,015590,2020,04,02,37.0,1,Y
IDCJAC0010,015590,2020,04,03,35.5,1,Y
IDCJAC0010,015590,2020,04,04,25.7,1,Y
IDCJAC0010,015590,2020,04,05,26.2,1,Y
IDCJAC0010,015590,2020,04,06,26.1,1,Y
IDCJAC0010,015590,2020,04,07,26.5,1,Y
IDCJAC0010,015590,2020,04,08,25.1,1,Y
IDCJAC0010,015590,2020,04,09,23.6,1,Y
IDCJAC0010,015590,2020,04,10,27.7,1,Y
IDCJAC0010,015590,2020,04,11,30.7,1,Y
IDCJAC0010,015590,2020,04,12,32.5,1,Y
IDCJAC0010,015590,2020,04,13,33.0,1,Y
IDCJAC0010,015590,2020,04,14,30.4,1,Y
IDCJAC0010,015590,2020,04,15,35.5,1,Y
IDCJAC0010,015590,2020,04,16,37.5,1,Y
IDCJAC0010,015590,2020,04,17,30.8,1,Y
IDCJAC0010,015590,2020,04,18,30.8,1,Y
IDCJAC0010,015590,2020,04,19,35.6,1,Y
IDCJAC0010,015590,2020,04,20,38.2,1,Y
IDCJAC0010,015590,2020,04,21,33.1,1,Y
IDCJAC0010,015590,2020,04,22,35.0,1,Y
IDCJAC0010,015590,2020,04,23,36.8,1,Y
IDCJAC0010,015590,2020,04,24,33.0,1,Y
IDCJAC0010,015590,2020,04,25,33.7,1,Y
IDCJAC0010,015590,2020,04,26,33.8,1,Y
IDCJAC0010,015590,2020,04,27,30.9,1,Y
IDCJAC0010,015590,2020,04,28,35.6,1,Y
IDCJAC0010,015590,2020,04,29,34.0,1,Y
IDCJAC0010,015590,2020,04,30,19.4,1,Y
IDCJAC0010,015590,2020,05,01,18.7,1,Y
IDCJAC0010,015590,2020,05,02,21.2,1,Y
IDCJAC0010,015590,2020,05,03,22.2,1,Y
IDCJAC0010,015590,2020,05,04,23.0,1,Y
IDCJAC0010,015590,2020,05,05,24.9,1,Y
IDCJAC0010,015590,2020,05,06,29.9,1,Y
IDCJAC0010,015590,2020,05,07,30.9,1,Y
IDCJAC0010,015590,2020,05,08,31.7,1,Y
IDCJAC0010,015590,2020,05,09,23.9,1,Y
IDCJAC0010,015590,2020,05,10,20.1,1,Y
IDCJAC0010,015590,2020,05,11,19.1,1,Y
IDCJAC0010,015590,2020,05,12,23.0,1,Y
IDCJAC0010,015590,2020,05,13,21.9,1,Y
IDCJAC0010,015590,2020,05,14,20.9,1,Y
IDCJAC0010,015590,2020,05,15,20.5,1,Y
IDCJAC0010,015590,2020,05,16,21.7,1,Y
IDCJAC0010,015590,2020,05,17,21.9,1,Y
IDCJAC0010,015590,2020,05,18,24.8,1,Y
IDCJAC0010,015590,2020,05,19,25.5,1,Y
IDCJAC0010,015590,2020,05,20,17.8,1,Y
IDCJAC0010,015590,2020,05,21,18.4,1,Y
IDCJAC0010,015590,2020,05,22,17.3,1,Y
IDCJAC0010,015590,2020,05,23,17.2,1,Y
IDCJAC0010,015590,2020,05,24,19.2,1,Y
IDCJAC0010,015590,2020,05,25,20.2,1,Y
IDCJAC0010,015590,2020,05,26,18.4,1,Y
IDCJAC0010,015590,2020,05,27,22.7,1,Y
IDCJAC0010,015590,2020,05,28,23.4,1,Y
IDCJAC0010,015590,2020,05,29,23.0,1,Y
IDCJAC0010,015590,2020,05,30,25.2,1,Y
IDCJAC0010,015590,2020,05,31,26.7,1,Y
IDCJAC0010,015590,2020,06,01,21.2,1,Y
IDCJAC0010,015590,2020,06,02,18.7,1,Y
IDCJAC0010,015590,2020,06,03,18.8,1,Y
IDCJAC0010,015590,2020,06,04,18.1,1,Y
IDCJAC0010,015590,2020,06,05,20.2,1,Y
IDCJAC0010,015590,2020,06,06,19.9,1,Y
IDCJAC0010,015590,2020,06,07,18.6,1,Y
IDCJAC0010,015590,2020,06,08,18.3,1,Y
IDCJAC0010,015590,2020,06,09,20.4,1,Y
IDCJAC0010,015590,2020,06,10,22.2,1,Y
IDCJAC0010,015590,2020,06,11,23.5,1,Y
IDCJAC0010,015590,2020,06,12,25.1,1,Y
IDCJAC0010,015590,2020,06,13,27.8,1,Y
IDCJAC0010,015590,2020,06,14,17.0,1,Y
IDCJAC0010,015590,2020,06,15,20.8,1,Y
IDCJAC0010,015590,2020,06,16,19.3,1,Y
IDCJAC0010,015590,2020,06,17,19.8,1,Y
IDCJAC0010,015590,2020,06,18,25.5,1,Y
IDCJAC0010,015590,2020,06,19,26.9,1,Y
IDCJAC0010,015590,2020,06,20,20.6,1,Y
IDCJAC0010,015590,2020,06,21,18.0,1,Y
IDCJAC0010,015590,2020,06,22,17.5,1,Y
IDCJAC0010,015590,2020,06,23,17.8,1,Y
IDCJAC0010,015590,2020,06,24,19.2,1,Y
IDCJAC0010,015590,2020,06,25,18.9,1,Y
IDCJAC0010,015590,2020,06,26,18.4,1,Y
IDCJAC0010,015590,2020,06,27,18.5,1,Y
IDCJAC0010,015590,2020,06,28,18.5,1,Y
IDCJAC0010,015590,2020,06,29,23.4,1,Y
IDCJAC0010,015590,2020,06,30,25.8,1,Y
IDCJAC0010,015590,2020,07,01,27.6,1,Y
IDCJAC0010,015590,2020,07,02,23.0,1,N
IDCJAC0010,015590,2020,07,03,19.3,1,N
IDCJAC0010,015590,2020,07,04,16.6,1,N
IDCJAC0010,015590,2020,07,05,18.0,1,N
IDCJAC0010,015590,2020,07,06,16.1,1,N
IDCJAC0010,015590,2020,07,07,17.6,1,N
IDCJAC0010,015590,2020,07,08,17.4,1,N
IDCJAC0010,015590,2020,07,09,21.3,1,N
IDCJAC0010,015590,2020,07,10,23.4,1,N
IDCJAC0010,015590,2020,07,11,18.3,1,N
IDCJAC0010,015590,2020,07,12,16.3,1,N
IDCJAC0010,015590,2020,07,13,17.2,1,N
IDCJAC0010,015590,2020,07,14,18.0,1,N
IDCJAC0010,015590,2020,07,15,19.0,1,N
IDCJAC0010,015590,2020,07,16,19.1,1,N
IDCJAC0010,015590,2020,07,17,21.3,1,N
IDCJAC0010,015590,2020,07,18,25.3,1,N
IDCJAC0010,015590,2020,07,19,24.0,1,N
IDCJAC0010,015590,2020,07,20,19.9,1,N
IDCJAC0010,015590,2020,07,21,14.7,1,N
IDCJAC0010,015590,2020,07,22,17.4,1,N
IDCJAC0010,015590,2020,07,23,19.5,1,N
IDCJAC0010,015590,2020,07,24,23.5,1,N
IDCJAC0010,015590,2020,07,25,18.6,1,N
IDCJAC0010,015590,2020,07,26,19.2,1,N
IDCJAC0010,015590,2020,07,27,20.1,1,N
IDCJAC0010,015590,2020,07,28,21.8,1,N
IDCJAC0010,015590,2020,07,29,22.2,1,N
IDCJAC0010,015590,2020,07,30,22.1,1,N
IDCJAC0010,015590,2020,07,31,22.9,1,N
IDCJAC0010,015590,2020,08,01,23.4,1,N
IDCJAC0010,015590,2020,08,02,26.0,1,N
IDCJAC0010,015590,2020,08,03,27.9,1,N
IDCJAC0010,015590,2020,08,04,29.4,1,N
IDCJAC0010,015590,2020,08,05,30.0,1,N
IDCJAC0010,015590,2020,08,06,18.9,1,N
IDCJAC0010,015590,2020,08,07,15.7,1,N
IDCJAC0010,015590,2020,08,08,17.1,1,N
IDCJAC0010,015590,2020,08,09,19.3,1,N
IDCJAC0010,015590,2020,08,10,25.3,1,N
IDCJAC0010,015590,2020,08,11,24.3,1,N
IDCJAC0010,015590,2020,08,12,27.8,1,N
IDCJAC0010,015590,2020,08,13,29.7,1,N
IDCJAC0010,015590,2020,08,14,24.7,1,N
IDCJAC0010,015590,2020,08,15,23.8,1,N
IDCJAC0010,015590,2020,08,16,29.5,1,N
IDCJAC0010,015590,2020,08,17,32.8,1,N
IDCJAC0010,015590,2020,08,18,28.6,1,N
IDCJAC0010,015590,2020,08,19,23.1,1,N
IDCJAC0010,015590,2020,08,20,23.0,1,N
IDCJAC0010,015590,2020,08,21,25.4,1,N
IDCJAC0010,015590,2020,08,22,22.8,1,N
IDCJAC0010,015590,2020,08,23,25.1,1,N
IDCJAC0010,015590,2020,08,24,30.4,1,N
IDCJAC0010,015590,2020,08,25,32.4,1,N
IDCJAC0010,015590,2020,08,26,31.2,1,N
IDCJAC0010,015590,2020,08,27,30.6,1,N
IDCJAC0010,015590,2020,08,28,26.4,1,N
IDCJAC0010,015590,2020,08,29,28.4,1,N
IDCJAC0010,015590,2020,08,30,30.6,1,N
IDCJAC0010,015590,2020,08,31,27.2,1,N
IDCJAC0010,015590,2020,09,01,30.3,1,N
IDCJAC0010,015590,2020,09,02,33.5,1,N
IDCJAC0010,015590,2020,09,03,31.4,1,Y
IDCJAC0010,015590,2020,09,04,29.2,1,Y
IDCJAC0010,015590,2020,09,05,28.1,1,Y
IDCJAC0010,015590,2020,09,06,33.0,1,Y
IDCJAC0010,015590,2020,09,07,34.9,1,N
IDCJAC0010,015590,2020,09,08,35.8,1,N
IDCJAC0010,015590,2020,09,09,33.4,1,N
IDCJAC0010,015590,2020,09,10,33.9,1,N
IDCJAC0010,015590,2020,09,11,34.8,1,N
IDCJAC0010,015590,2020,09,12,33.0,1,Y
IDCJAC0010,015590,2020,09,13,31.4,1,Y
IDCJAC0010,015590,2020,09,14,28.9,1,N
IDCJAC0010,015590,2020,09,15,30.7,1,N
IDCJAC0010,015590,2020,09,16,31.8,1,N
IDCJAC0010,015590,2020,09,17,34.3,1,N
IDCJAC0010,015590,2020,09,18,33.9,1,N
IDCJAC0010,015590,2020,09,19,33.9,1,Y
IDCJAC0010,015590,2020,09,20,35.9,1,Y
IDCJAC0010,015590,2020,09,21,29.6,1,N
IDCJAC0010,015590,2020,09,22,28.6,1,N
IDCJAC0010,015590,2020,09,23,26.5,1,N
IDCJAC0010,015590,2020,09,24,28.8,1,N
IDCJAC0010,015590,2020,09,25,29.1,1,N
IDCJAC0010,015590,2020,09,26,26.4,1,Y
IDCJAC0010,015590,2020,09,27,30.9,1,Y
IDCJAC0010,015590,2020,09,28,34.8,1,N
IDCJAC0010,015590,2020,09,29,32.9,1,N
IDCJAC0010,015590,2020,09,30,30.3,1,N
IDCJAC0010,015590,2020,10,01,32.8,1,Y
IDCJAC0010,015590,2020,10,02,36.4,1,Y
IDCJAC0010,015590,2020,10,03,37.5,1,Y
IDCJAC0010,015590,2020,10,04,36.4,1,Y
IDCJAC0010,015590,2020,10,05,13.0,1,Y
IDCJAC0010,015590,2020,10,06,14.5,1,Y
IDCJAC0010,015590,2020,10,07,21.5,1,Y
IDCJAC0010,015590,2020,10,08,24.2,1,Y
IDCJAC0010,015590,2020,10,09,26.6,1,Y
IDCJAC0010,015590,2020,10,10,28.2,1,Y
IDCJAC0010,015590,2020,10,11,28.5,1,Y
IDCJAC0010,015590,2020,10,12,30.5,1,Y
IDCJAC0010,015590,2020,10,13,30.9,1,Y
IDCJAC0010,015590,2020,10,14,32.3,1,Y
IDCJAC0010,015590,2020,10,15,34.2,1,Y
IDCJAC0010,015590,2020,10,16,37.0,1,Y
IDCJAC0010,015590,2020,10,17,38.7,1,Y
IDCJAC0010,015590,2020,10,18,33.3,1,Y
IDCJAC0010,015590,2020,10,19,24.7,1,Y
IDCJAC0010,015590,2020,10,20,35.5,1,Y
IDCJAC0010,015590,2020,10,21,38.1,1,Y
IDCJAC0010,015590,2020,10,22,39.2,1,Y
IDCJAC0010,015590,2020,10,23,35.5,1,Y
IDCJAC0010,015590,2020,10,24,28.6,1,Y
IDCJAC0010,015590,2020,10,25,26.1,1,Y
IDCJAC0010,015590,2020,10,26,26.0,1,Y
IDCJAC0010,015590,2020,10,27,30.3,1,Y
IDCJAC0010,015590,2020,10,28,34.0,1,Y
IDCJAC0010,015590,2020,10,29,38.0,1,Y
IDCJAC0010,015590,2020,10,30,28.0,1,Y
IDCJAC0010,015590,2020,10,31,30.3,1,Y
IDCJAC0010,015590,2020,11,01,35.2,1,Y
IDCJAC0010,015590,2020,11,02,37.3,1,N
IDCJAC0010,015590,2020,11,03,39.0,1,N
IDCJAC0010,015590,2020,11,04,39.4,1,N
IDCJAC0010,015590,2020,11,05,30.3,1,N
IDCJAC0010,015590,2020,11,06,30.2,1,N
IDCJAC0010,015590,2020,11,07,31.1,1,Y
IDCJAC0010,015590,2020,11,08,36.5,1,Y
IDCJAC0010,015590,2020,11,09,40.2,1,N
IDCJAC0010,015590,2020,11,10,42.2,1,N
IDCJAC0010,015590,2020,11,11,38.2,1,N
IDCJAC0010,015590,2020,11,12,39.7,1,N
IDCJAC0010,015590,2020,11,13,40.5,1,N
IDCJAC0010,015590,2020,11,14,43.5,1,Y
IDCJAC0010,015590,2020,11,15,41.7,1,N
IDCJAC0010,015590,2020,11,16,28.9,1,N
IDCJAC0010,015590,2020,11,17,33.6,1,N
IDCJAC0010,015590,2020,11,18,38.4,1,N
IDCJAC0010,015590,2020,11,19,40.2,1,N
IDCJAC0010,015590,2020,11,20,36.5,1,N
IDCJAC0010,015590,2020,11,21,38.7,1,Y
IDCJAC0010,015590,2020,11,22,40.1,1,Y
IDCJAC0010,015590,2020,11,23,36.4,1,N
IDCJAC0010,015590,2020,11,24,35.3,1,N
IDCJAC0010,015590,2020,11,25,38.7,1,N
IDCJAC0010,015590,2020,11,26,39.9,1,N
IDCJAC0010,015590,2020,11,27,41.7,1,N
IDCJAC0010,015590,2020,11,28,43.7,1,Y
IDCJAC0010,015590,2020,11,29,39.2,1,Y
IDCJAC0010,015590,2020,11,30,43.0,1,N
IDCJAC0010,015590,2020,12,01,37.8,1,N
IDCJAC0010,015590,2020,12,02,33.0,1,N
IDCJAC0010,015590,2020,12,03,,,
IDCJAC0010,015590,2020,12,04,41.3,1,N
IDCJAC0010,015590,2020,12,05,43.5,1,N
IDCJAC0010,015590,2020,12,06,31.3,1,N
IDCJAC0010,015590,2020,12,07,30.1,1,N
IDCJAC0010,015590,2020,12,08,32.6,1,N
IDCJAC0010,015590,2020,12,09,33.0,1,N
IDCJAC0010,015590,2020,12,10,26.2,1,N
IDCJAC0010,015590,2020,12,11,33.1,1,N
IDCJAC0010,015590,2020,12,12,36.1,1,N
IDCJAC0010,015590,2020,12,13,34.8,1,N
IDCJAC0010,015590,2020,12,14,36.2,1,N
IDCJAC0010,015590,2020,12,15,38.4,1,N
IDCJAC0010,015590,2020,12,16,39.9,1,N
IDCJAC0010,015590,2020,12,17,41.0,1,N
IDCJAC0010,015590,2020,12,18,36.8,1,N
IDCJAC0010,015590,2020,12,19,40.4,1,N
IDCJAC0010,015590,2020,12,20,28.1,1,N
IDCJAC0010,015590,2020,12,21,23.2,1,N
IDCJAC0010,015590,2020,12,22,21.7,1,N
IDCJAC0010,015590,2020,12,23,17.8,1,N
IDCJAC0010,015590,2020,12,24,21.8,1,N
IDCJAC0010,015590,2020,12,25,28.4,1,N
IDCJAC0010,015590,2020,12,26,32.6,1,N
IDCJAC0010,015590,2020,12,27,36.3,1,N
IDCJAC0010,015590,2020,12,28,33.0,1,N
IDCJAC0010,015590,2020,12,29,32.2,1,N
IDCJAC0010,015590,2020,12,30,33.2,1,N
IDCJAC0010,015590,2020,12,31,34.1,1,N
